id,doi,title,year,field,subfield,topic,container_title,publisher,authors,type,community,in_degree,out_degree,degree,eigenvector,pagerank,betweenness,PC1_score
W2994287687,https://doi.org/10.1088/1361-6528/ab5de1,Pressure and electric field tuning of Schottky contacts in PdSe<sub>2</sub>/ZT-MoSe<sub>2</sub> van der Waals heterostructure,2019,Materials Science,Materials Chemistry,2D Materials and Applications,Nanotechnology,IOP Publishing,Mukesh Jakhar; Jaspreet Singh; Ashok Kumar; K. Tankeshwar,article,9,2,1,3,3.25e-15,0.000385916,0.0,-0.25561113858346474
W3113633793,https://doi.org/10.1016/j.mssp.2020.105629,Determining the potential barrier presented by the interfacial layer from the temperature induced I–V characteristics in Al/p-Si Structure with native oxide layer,2020,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Materials Science in Semiconductor Processing,Elsevier BV,Muhammed Can ÖZDEMİR; Ömer Sevgi̇li̇; İkram Orak; A. Türüt,article,9,2,3,5,9.88e-17,0.00045769,1.87e-06,-0.20259388453549743
W3157255361,https://doi.org/10.1021/acs.jpclett.0c03663,Dimensionality-Reduced Fermi Level Pinning in Coplanar 2D Heterojunctions,2021,Materials Science,Materials Chemistry,Graphene research and applications,The Journal of Physical Chemistry Letters,American Chemical Society,Henry Yu; Sunny Gupta; Alex Kutana; Boris I. Yakobson,article,9,2,2,4,1.15e-15,0.000328946,0.0,-0.23977390997812684
W2935932745,https://doi.org/10.1002/advs.201801841,Controlling Injection Barriers for Ambipolar 2D Semiconductors via Quasi‐van der Waals Contacts,2019,Materials Science,Materials Chemistry,2D Materials and Applications,Advanced Science,Wiley,Junjun Wang; Feng Wang; Zhenxing Wang; Ruiqing Cheng; Lei Yin; Yao Wen; Yu Zhang; Ningning Li; Xueying Zhan; Xiangheng Xiao; Liping Feng; Jun He,article,9,2,3,5,0.000664294,0.000413564,0.0,-0.19659855375799104
W3047102721,https://doi.org/10.1007/s10853-020-05094-4,First principles study on optoelectronic properties of energetically stable Si/InS van der Waals heterobilayers,2020,Materials Science,Materials Chemistry,2D Materials and Applications,Journal of Materials Science,Springer Science+Business Media,R. Caglayan; Y. Mogulkoc; A. Mogulkoc; B. Alkan,article,9,2,1,3,2.2e-15,0.000453724,0.0,-0.24828965900282768
W2914906615,https://doi.org/10.1021/acsaem.8b02229,Black Silicon Photoanodes Entirely Prepared with Abundant Materials by Low-Cost Wet Methods,2019,Engineering,Biomedical Engineering,Nanowire Synthesis and Applications,ACS Applied Energy Materials,American Chemical Society,Kiseok Oh; Loïc Joanny; Françis Gouttefangeas; Bruno Fabre; V. Dorcet; Benedikt Lassalle‐Kaiser; Antoine Vacher; Cristelle Mériadec; Soraya Ababou‐Girard; Gabriel Loget,article,9,2,1,3,1.15e-15,0.000364439,0.0,-0.25793008939983353
W2943249888,https://doi.org/10.1016/j.jallcom.2019.05.028,Influence of barrier inhomogeneities on transport properties of Pt/MoS2 Schottky barrier junction,2019,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Semiconductor materials and interfaces,Journal of Alloys and Compounds,Elsevier BV,Neetika; Sandeep Kumar; Amit Sanger; Hemant K. Chourasiya; Ashish Kumar; K. Asokan; Ramesh Chandra; V. K. Malik,article,9,2,2,4,9.88e-17,0.000400826,9.36e-07,-0.23136678538824487
W3107502859,https://doi.org/10.1088/2053-1583/abc187,Electrical characterization of 2D materials-based field-effect transistors,2020,Materials Science,Materials Chemistry,2D Materials and Applications,2D Materials,IOP Publishing,Sekhar Babu Mitta; Min Sup Choi; Ankur Nipane; Fida Ali; Chang Sik Kim; James T. Teherani; James Hone; Won Jong Yoo,article,9,2,2,4,3.87e-12,0.000378293,0.0,-0.23444573251196518
W2887735297,https://doi.org/10.3390/cryst8080316,"Progress in Contact, Doping and Mobility Engineering of MoS2: An Atomically Thin 2D Semiconductor",2018,Materials Science,Materials Chemistry,2D Materials and Applications,Crystals,Multidisciplinary Digital Publishing Institute,Amritesh Rai; Hema C. P. Movva; Anupam Roy; Deepyanti Taneja; Sayema Chowdhury; Sanjay K. Banerjee,article,9,2,1,3,1.59e-14,0.000361559,0.0,-0.25824105361016486
W4224210534,https://doi.org/10.1103/physrevd.105.074504,Preparation of the SU(3) lattice Yang-Mills vacuum with variational quantum methods,2022,Computer Science,Artificial Intelligence,Quantum Computing Algorithms and Architecture,Physical review. D/Physical review. D.,American Physical Society,Anthony N. Ciavarella; Ivan A. Chernyshev,article,6,2,3,5,1.15e-15,0.000446787,2.81e-06,-0.20312238486575301
W3092348214,https://doi.org/10.1103/physrevd.104.l051501,Quantum simulation of open quantum systems in heavy-ion collisions,2021,Physics and Astronomy,Nuclear and High Energy Physics,High-Energy Particle Collisions Research,Physical review. D/Physical review. D.,American Physical Society,Wibe A. de Jong; Mekena Metcalf; James Declan Mulligan; Mateusz Andrzej Ploskon; Felix Ringer; Xiaojun Yao,article,6,2,1,3,1.82e-13,0.00050062,0.0,-0.24322612510364747
W3174397520,https://doi.org/10.1103/physrevapplied.15.064068,"One-Dimensional Edge Contacts to Two-Dimensional Transition-Metal Dichalcogenides: Uncovering the Role of Schottky-Barrier Anisotropy in Charge Transport across <mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML"" display=""inline"" overflow=""scroll""><mml:msub><mml:mrow><mml:mi>Mo</mml:mi><mml:mi mathvariant=""normal"">S</mml:mi></mml:mrow><mml:mn>2</mml:mn></mml:msub></mml:math> /Metal Interfaces",2021,Materials Science,Materials Chemistry,2D Materials and Applications,Physical Review Applied,American Physical Society,Kamyar Parto; Arnab Pal; Tanmay Chavan; Kunjesh Agashiwala; Chao‐Hui Yeh; Wei Cao; Kaustav Banerjee,article,9,2,2,4,9.23e-12,0.000344077,6.32e-06,-0.23377844057608876
W4287029623,https://doi.org/10.1088/2058-9565/ac5f5b,Engineering an effective three-spin Hamiltonian in trapped-ion systems for applications in quantum simulation,2022,Computer Science,Artificial Intelligence,Quantum Information and Cryptography,Quantum Science and Technology,IOP Publishing,Bárbara Andrade; Zohreh Davoudi; Tobias Graß; Mohammad Hafezi; Guido Pagano; Alireza Seif,article,6,2,2,4,1.69e-14,0.000508459,1.87e-06,-0.21910065795651434
W4223955774,https://doi.org/10.1039/d2cp00228k,An analysis of Schottky barrier in silicene/Ga<sub>2</sub>SeS heterostructures by employing electric field and strain,2022,Materials Science,Materials Chemistry,2D Materials and Applications,Physical Chemistry Chemical Physics,Royal Society of Chemistry,R. Caglayan; Hüseyin Güler; Y. Mogulkoc,article,9,2,2,4,9.88e-17,0.000329882,4.68e-07,-0.23934985852618276
W4310155561,https://doi.org/10.1103/physrevresearch.4.043135,Molecular nanomagnets with competing interactions as optimal units for qudit-based quantum computation,2022,Physics and Astronomy,"Atomic and Molecular Physics, and Optics",Quantum and electron transport phenomena,Physical Review Research,American Physical Society,Mario Chizzini; Luca Crippa; Alessandro Chiesa; Francesco Tacchino; Francesco Petiziol; Ivano Tavernelli; P. Santini; Stefano Carretta,article,6,2,2,4,9.88e-17,0.000400826,0.0,-0.23201276155528192
W3162314885,https://doi.org/10.1002/pssb.202000589,Large‐Scale Fabrication of Surface Ion Traps on a 300 mm Glass Wafer,2021,Computer Science,Artificial Intelligence,Quantum Information and Cryptography,physica status solidi (b),Wiley,Jing Tao; J.-P. Likforman; Peng Zhao; Hong Yu Li; Théo Henner; Yu Dian Lim; Wen Wei Seit; L. Guidoni; Chuan Seng Tan,article,6,2,1,3,2.2e-15,0.000511646,0.0,-0.24203560726452594
W4317037160,https://doi.org/10.35848/1347-4065/acb3d3,"Recent progress of Ga<sub>2</sub>O<sub>3</sub> power technology: large-area devices, packaging and applications",2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Japanese Journal of Applied Physics,Institute of Physics,Yuan Qin; Zhengpeng Wang; Kohei Sasaki; Jiandong Ye; Yuhao Zhang,article,1,1,27,28,2.15e-15,0.000282858,3.58e-05,0.29064764528436615
W4385727169,https://doi.org/10.1038/s41467-023-40588-0,Universal radiation tolerant semiconductor,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Nature Communications,Nature Portfolio,Alexander Azarov; Javier García‐Fernández; J. Zhao; Flyura Djurabekova; Huan He; Ru He; Øystein Prytz; Lasse Vines; Umutcan Bektas; Paul Chekhonin; Nico Klingner; Gregor Hlawacek; Andrej Kuznetsov,article,4,1,6,7,1.1e-15,0.00028258,4.64e-05,-0.16382510665926278
W4363677552,https://doi.org/10.1063/5.0137935,2.1 kV (001)-<b> <i>β</i> </b>-Ga2O3 vertical Schottky barrier diode with high-k oxide field plate,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Letters,American Institute of Physics,Saurav Roy; Arkka Bhattacharyya; Carl Peterson; Sriram Krishnamoorthy,article,1,1,9,10,5e-17,0.000283309,2.73e-07,-0.1296152661000427
W4320487027,https://doi.org/10.1016/j.jallcom.2023.169274,High-performance self-powered ultraviolet photodetector based on Ga2O3/GaN heterostructure for optical imaging,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Alloys and Compounds,Elsevier BV,Siyu Feng; Zitong Liu; Lizhi Feng; Junchao Wang; Hanning Xu; Lijie Deng; Ouxiang Zhou; Xin Jiang; Baodan Liu; Xinglai Zhang,article,2,1,6,7,5e-17,0.000280116,2.17e-06,-0.1946162882916491
W4319459299,https://doi.org/10.1109/ted.2023.3241885,Improved Vertical β-Ga<sub>2</sub>O<sub>3</sub> Schottky Barrier Diodes With Conductivity-Modulated p-NiO Junction Termination Extension,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Transactions on Electron Devices,Institute of Electrical and Electronics Engineers,Weibing Hao; Feihong Wu; Wenshen Li; Guangwei Xu; Xuan Xie; Kai Zhou; Wei Guo; Xuanze Zhou; Qiming He; Xiaolong Zhao; Shu Yang; Shibing Long,article,1,1,9,10,5e-17,0.000283309,1.22e-05,-0.1213839009886637
W3174825455,https://doi.org/10.1016/j.ijleo.2021.167515,Annealing induced phase transition and optical properties of Ga2O3 thin films synthesized by sputtering technique,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Optik,Elsevier BV,Yijin Meng; Yuqi Gao; Keyu Chen; Jixue Lu; Fenglin Xian; Linhua Xu; Gaige Zheng; Wenjian Kuang; Zhaolou Cao,article,2,1,6,7,5e-17,0.000306054,5.03e-06,-0.18984185080399635
W3198252918,https://doi.org/10.1002/aelm.202100333,In Situ Dielectric Al <sub>2</sub> O <sub>3</sub> /β‐Ga <sub>2</sub> O <sub>3</sub> Interfaces Grown Using Metal–Organic Chemical Vapor Deposition,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Electronic Materials,Wiley,Saurav Roy; Adrian Chmielewski; Arkka Bhattacharyya; Praneeth Ranga; Rujun Sun; Michael A. Scarpulla; Nasim Alem; Sriram Krishnamoorthy,article,1,1,4,5,5e-17,0.000280116,1.45e-06,-0.23909017182809436
W3157797571,https://doi.org/10.1109/jsen.2021.3074623,Tuning Electrical Properties of Amorphous Ga₂O₃ Thin Films for Deep UV Phototransistors,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Sensors Journal,IEEE Sensors Council,Maria Isabel Pintor‐Monroy; Martin Gregorio Reyes‐Banda; Carlos Ávila-Avendaño; Manuel Quevedo‐Lopez,article,2,1,6,7,5e-17,0.000325008,7.57e-06,-0.18604234807987904
W3193681706,https://doi.org/10.1021/acsaelm.1c00647,Low Temperature Modeling of Ni/β-Ga<sub>2</sub>O<sub>3</sub> Schottky Barrier Diode Interface,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,ACS Applied Electronic Materials,American Chemical Society,Madani Labed; Jun Hui Park; Afak Meftah; Nouredine Sengouga; Jung Yeop Hong; Young-Kyun Jung; You Seung Rim,article,1,1,5,6,1.69e-14,0.000275532,2.39e-06,-0.21694789705109252
W3207338814,https://doi.org/10.1063/5.0067133,Self-powered solar-blind α-Ga2O3 thin-film UV-C photodiode grown by halide vapor-phase epitaxy,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,APL Materials,American Institute of Physics,Jinho Bae; Ji‐Hyeon Park; Dae‐Woo Jeon; Jihyun Kim,article,2,1,8,9,1.87e-13,0.000301692,3.84e-05,-0.1233056986310361
W3209090148,https://doi.org/10.1039/d1tc04091j,Self-powered solar-blind UV/visible dual-band photodetection based on a solid-state PEDOT:PSS/α-Ga<sub>2</sub>O<sub>3</sub> nanorod array/FTO photodetector,2021,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Materials Chemistry C,Royal Society of Chemistry,Ming-Ming Fan; Kang Xu; Xiuyan Li; Gaohang He; Ling Cao,article,2,1,5,6,1.1e-15,0.00032011,3.21e-06,-0.21156872686388392
W4285191093,https://doi.org/10.1109/led.2022.3172728,A High Responsivity Self-Powered Solar-Blind DUV Photodetector Based on a Nitrogen-Doped Graphene/β-Ga₂O₃ Microwire p–n Heterojunction,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,IEEE Electron Device Letters,Institute of Electrical and Electronics Engineers,Yujie Wang; Rongpeng Fu; Yuefei Wang; Bingsheng Li; Haiyang Xu; Aidong Shen; Yichun Liu,article,2,1,4,5,5e-17,0.000306054,1.59e-05,-0.22631694825501503
W4308393899,https://doi.org/10.1002/adfm.202207821,Silane‐Mediated Expansion of Domains in Si‐Doped κ‐Ga<sub>2</sub>O<sub>3</sub> Epitaxy and its Impact on the In‐Plane Electronic Conduction,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Functional Materials,Wiley,Piero Mazzolini; Zsolt Fogarassy; A. Parisini; Francesco Mezzadri; David R. Diercks; Matteo Bosi; L. Seravalli; A. Sacchi; Giulia Spaggiari; Danilo Bersani; Oliver Bierwagen; Benjamin M. Janzen; Marcella Naomi Marggraf; Markus R. Wagner; Ildikó Cora; B. Pécz; Abbès Tahraoui; A. Bosio; Carmine Borelli; Stefano Leone,article,3,1,15,16,5e-17,0.000288823,1.87e-05,0.015628347888347778
W4206914858,https://doi.org/10.1021/acs.cgd.1c01395,ε-Ga<sub>2</sub>O<sub>3</sub>Grown on<i>c</i>-Plane Sapphire by MOCVD with a Multistep Growth Process,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Crystal Growth & Design,American Chemical Society,Yu-Hsuan Hsu; Wan-Yu Wu; Kun‐Lin Lin; Yu-Hsuan Chen; Yi‐Hsin Lin; Po‐Liang Liu; Ching‐Lien Hsiao; Ray‐Hua Horng,article,2,1,3,4,0.000156304,0.000323595,2.3e-05,-0.23867607052253798
W4286685372,https://doi.org/10.1002/admi.202200851,Interfacial Engineering of SnS/Ga<sub>2</sub>O<sub>3</sub> Heterojunction by SnO for a High‐Performance Self‐Powered Solar‐Blind UV Photodetector,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Advanced Materials Interfaces,Wiley,Huishan Wu; Tao Zhang; Leyun Shen; Yunze Liu; Fengzhi Wang; Jianguo Lü; Bin Lu; Xinhua Pan; Zhizhen Ye,article,2,1,5,6,5e-17,0.000300638,8.43e-06,-0.21006863105024984
W4311006015,https://doi.org/10.3390/nano12234256,Atomic-Level Sn Doping Effect in Ga2O3 Films Using Plasma-Enhanced Atomic Layer Deposition,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Nanomaterials,Multidisciplinary Digital Publishing Institute,Yi Shen; Hong-Ping Ma; Lin Gu; Jie Zhang; Wei Huang; Jingtao Zhu; Qing‐Chun Zhang,article,2,1,5,6,5e-17,0.00029089,5.31e-06,-0.21327441241430317
W4220838889,https://doi.org/10.3390/cryst12030429,Crucial Role of Oxygen Vacancies in Scintillation and Optical Properties of Undoped and Al-Doped β-Ga2O3 Single Crystals,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Crystals,Multidisciplinary Digital Publishing Institute,Ruifeng Tian; Mingyan Pan; Qinglin Sai; Lu Zhang; Hongji Qi; H.F. Mohamed,article,2,1,2,3,5e-17,0.000300638,4.68e-07,-0.2815290375317862
W4281790462,https://doi.org/10.35848/1882-0786/ac7431,Heteroepitaxial α-Ga<sub>2</sub>O<sub>3</sub> MOSFETs with a 2.3 kV breakdown voltage grown by halide vapor-phase epitaxy,2022,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Applied Physics Express,Institute of Physics,Yeong Je Jeong; Ji‐Hyeon Park; Min Jae Yeom; In-Ho Kang; Jeong Yong Yang; Hyeong-Yun Kim; Dae‐Woo Jeon; Geonwook Yoo,article,5,1,5,6,1.1e-15,0.000326585,4.58e-06,-0.20992409795414055
W4313524475,https://doi.org/10.1116/6.0002241,Optimization of chemical mechanical polishing of (010) β-Ga2O3,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Journal of Vacuum Science & Technology A Vacuum Surfaces and Films,American Institute of Physics,Michael E. Liao; Kenny Huynh; Lezli Matto; Dorian P. Luccioni; Mark S. Goorsky,article,5,1,9,10,5e-17,0.000306054,3.27e-05,-0.10478005724984679
W4313537224,https://doi.org/10.35848/1347-4065/acb065,Coherent growth of β-(Al<sub> x </sub>Ga<sub>1−x </sub>)<sub>2</sub>O<sub>3</sub> alloy thin films on (010) β-Ga<sub>2</sub>O<sub>3</sub> substrates using mist CVD,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Japanese Journal of Applied Physics,Institute of Physics,Masahiro Kaneko; Hiroyuki Nishinaka; Kazutaka Kanegae; Masahiro Yoshimoto,article,3,1,2,3,5e-17,0.000293418,3.28e-06,-0.2803679184489466
W4327598447,https://doi.org/10.3390/nano13061064,Investigation of High-Sensitivity NO2 Gas Sensors with Ga2O3 Nanorod Sensing Membrane Grown by Hydrothermal Synthesis Method,2023,Engineering,Electrical and Electronic Engineering,Gas Sensing Nanomaterials and Sensors,Nanomaterials,Multidisciplinary Digital Publishing Institute,Shao‐Yu Chu; Mu-Ju Wu; Tsung‐Han Yeh; Ching-Ting Lee; Hsin-Ying Lee,article,2,1,3,4,5e-17,0.000325008,1.41e-05,-0.24750116629998298
W4360991232,https://doi.org/10.35848/1347-4065/acc7b1,Ga vacancies in β-Ga<sub>2</sub>O<sub>3</sub>: split or not?,2023,Materials Science,"Electronic, Optical and Magnetic Materials",Ga2O3 and related materials,Japanese Journal of Applied Physics,Institute of Physics,F. Tuomisto,article,4,1,14,15,5e-17,0.000284392,1.44e-05,-0.009806198456481814
